case_id,activity,timestamp,lifecycle_state,resource,site,deviation_type,severity,regulatory_deadline_days
DEV-2026-00222,Closed,2026-04-29 10:47:04,complete,Site Quality Manager,Barcelona,Packaging,Minor,90
DEV-2026-00234,Deviation Opened,2026-02-10 16:40:44,complete,Production Supervisor,Dublin,Production,Critical,30
DEV-2026-00234,Initial Assessment,2026-02-10 21:53:26,start,QA Investigator,Dublin,Production,Critical,30
DEV-2026-00234,Initial Assessment,2026-02-11 03:56:39,complete,QA Investigator,Dublin,Production,Critical,30
DEV-2026-00234,Investigation Assigned,2026-02-13 15:21:29,start,Site Quality Manager,Dublin,Production,Critical,30
DEV-2026-00234,Investigation Assigned,2026-02-13 20:47:24,complete,Site Quality Manager,Dublin,Production,Critical,30
DEV-2026-00234,Root Cause Analysis,2026-02-14 17:10:24,start,QA Investigator,Dublin,Production,Critical,30
DEV-2026-00234,Root Cause Analysis,2026-02-18 18:39:50,complete,QA Investigator,Dublin,Production,Critical,30
DEV-2026-00234,CAPA Proposed,2026-02-19 01:41:18,start,CAPA Owner,Dublin,Production,Critical,30
DEV-2026-00234,CAPA Proposed,2026-02-21 08:35:59,complete,CAPA Owner,Dublin,Production,Critical,30
DEV-2026-00234,Quality Council Review,2026-02-22 12:18:45,start,Quality Council,Dublin,Production,Critical,30
DEV-2026-00234,Quality Council Review,2026-02-23 12:37:24,complete,Quality Council,Dublin,Production,Critical,30
DEV-2026-00234,CAPA Approved,2026-02-23 23:07:54,start,Quality Council,Dublin,Production,Critical,30
DEV-2026-00234,CAPA Approved,2026-02-25 05:54:45,complete,Quality Council,Dublin,Production,Critical,30
DEV-2026-00234,CAPA Implemented,2026-02-25 18:36:53,start,CAPA Owner,Dublin,Production,Critical,30
DEV-2026-00234,CAPA Implemented,2026-03-04 02:27:56,complete,CAPA Owner,Dublin,Production,Critical,30
DEV-2026-00234,Effectiveness Check,2026-03-05 23:19:16,start,QA Investigator,Dublin,Production,Critical,30
DEV-2026-00234,Effectiveness Check,2026-03-14 02:28:18,complete,QA Investigator,Dublin,Production,Critical,30
DEV-2026-00234,Closed,2026-03-14 05:32:07,complete,Site Quality Manager,Dublin,Production,Critical,30
DEV-2026-00239,Deviation Opened,2026-03-06 22:27:43,complete,Production Supervisor,Milan,Laboratory,Minor,90
DEV-2026-00239,Initial Assessment,2026-03-07 06:33:16,start,QA Investigator,Milan,Laboratory,Minor,90
DEV-2026-00239,Initial Assessment,2026-03-07 10:44:11,complete,QA Investigator,Milan,Laboratory,Minor,90
DEV-2026-00239,Investigation Assigned,2026-03-07 22:12:24,start,Site Quality Manager,Milan,Laboratory,Minor,90
DEV-2026-00239,Investigation Assigned,2026-03-08 01:16:23,complete,Site Quality Manager,Milan,Laboratory,Minor,90
DEV-2026-00239,Root Cause Analysis,2026-03-08 03:56:26,start,QA Investigator,Milan,Laboratory,Minor,90
DEV-2026-00239,Root Cause Analysis,2026-03-13 02:08:17,complete,QA Investigator,Milan,Laboratory,Minor,90
DEV-2026-00239,CAPA Proposed,2026-03-13 23:16:36,start,CAPA Owner,Milan,Laboratory,Minor,90
DEV-2026-00239,CAPA Proposed,2026-03-17 15:35:11,complete,CAPA Owner,Milan,Laboratory,Minor,90
DEV-2026-00239,CAPA Approved,2026-03-18 01:41:39,start,Site Quality Manager,Milan,Laboratory,Minor,90
DEV-2026-00239,CAPA Approved,2026-03-19 03:29:38,complete,Site Quality Manager,Milan,Laboratory,Minor,90
DEV-2026-00239,CAPA Implemented,2026-03-19 15:10:02,start,CAPA Owner,Milan,Laboratory,Minor,90
DEV-2026-00239,CAPA Implemented,2026-03-27 17:10:50,complete,CAPA Owner,Milan,Laboratory,Minor,90
DEV-2026-00239,Effectiveness Check,2026-03-28 18:23:08,start,QA Investigator,Milan,Laboratory,Minor,90
DEV-2026-00239,Effectiveness Check,2026-04-24 09:34:45,complete,QA Investigator,Milan,Laboratory,Minor,90
DEV-2026-00239,Closed,2026-04-24 12:30:21,complete,Site Quality Manager,Milan,Laboratory,Minor,90
DEV-2026-00246,Deviation Opened,2026-01-16 20:41:08,complete,Production Supervisor,Milan,Production,Major,60
DEV-2026-00246,Initial Assessment,2026-01-17 09:58:53,start,QA Investigator,Milan,Production,Major,60
DEV-2026-00246,Initial Assessment,2026-01-17 11:34:11,complete,QA Investigator,Milan,Production,Major,60
DEV-2026-00246,Investigation Assigned,2026-01-18 02:01:26,start,Site Quality Manager,Milan,Production,Major,60
DEV-2026-00246,Investigation Assigned,2026-01-18 03:07:14,complete,Site Quality Manager,Milan,Production,Major,60
DEV-2026-00246,Root Cause Analysis,2026-01-19 07:02:16,start,QA Investigator,Milan,Production,Major,60
DEV-2026-00246,Root Cause Analysis,2026-01-23 22:11:30,complete,QA Investigator,Milan,Production,Major,60
DEV-2026-00246,CAPA Proposed,2026-01-24 03:14:19,start,CAPA Owner,Milan,Production,Major,60
DEV-2026-00246,CAPA Proposed,2026-01-25 19:59:50,complete,CAPA Owner,Milan,Production,Major,60
DEV-2026-00246,CAPA Approved,2026-01-25 21:40:15,start,Quality Council,Milan,Production,Major,60
DEV-2026-00246,CAPA Approved,2026-01-26 15:06:36,complete,Quality Council,Milan,Production,Major,60
DEV-2026-00246,CAPA Implemented,2026-01-27 14:21:49,start,CAPA Owner,Milan,Production,Major,60
DEV-2026-00246,CAPA Implemented,2026-01-29 10:02:31,complete,CAPA Owner,Milan,Production,Major,60
DEV-2026-00246,Effectiveness Check,2026-01-29 22:46:16,start,QA Investigator,Milan,Production,Major,60
DEV-2026-00246,Effectiveness Check,2026-02-14 03:15:03,complete,QA Investigator,Milan,Production,Major,60
DEV-2026-00246,Closed,2026-02-14 04:55:46,complete,Site Quality Manager,Milan,Production,Major,60
DEV-2026-00248,Deviation Opened,2026-01-23 14:44:17,complete,Production Supervisor,Lyon,Laboratory,Minor,90
DEV-2026-00248,Initial Assessment,2026-01-23 18:51:38,start,QA Investigator,Lyon,Laboratory,Minor,90
DEV-2026-00248,Initial Assessment,2026-01-24 02:11:50,complete,QA Investigator,Lyon,Laboratory,Minor,90
DEV-2026-00248,Investigation Assigned,2026-01-25 14:17:23,start,Site Quality Manager,Lyon,Laboratory,Minor,90
DEV-2026-00248,Investigation Assigned,2026-01-25 16:30:35,complete,Site Quality Manager,Lyon,Laboratory,Minor,90
DEV-2026-00248,Root Cause Analysis,2026-01-26 08:17:53,start,QA Investigator,Lyon,Laboratory,Minor,90
DEV-2026-00248,Root Cause Analysis,2026-01-29 17:02:12,complete,QA Investigator,Lyon,Laboratory,Minor,90
DEV-2026-00248,CAPA Proposed,2026-01-30 00:59:48,start,CAPA Owner,Lyon,Laboratory,Minor,90
DEV-2026-00248,CAPA Proposed,2026-01-31 04:47:43,complete,CAPA Owner,Lyon,Laboratory,Minor,90
DEV-2026-00248,CAPA Approved,2026-01-31 18:33:25,start,Site Quality Manager,Lyon,Laboratory,Minor,90
DEV-2026-00248,CAPA Approved,2026-02-01 15:46:02,complete,Site Quality Manager,Lyon,Laboratory,Minor,90
DEV-2026-00248,CAPA Implemented,2026-02-02 03:21:02,start,CAPA Owner,Lyon,Laboratory,Minor,90
DEV-2026-00248,CAPA Implemented,2026-02-08 01:05:02,complete,CAPA Owner,Lyon,Laboratory,Minor,90
DEV-2026-00248,Effectiveness Check,2026-02-08 17:18:52,start,QA Investigator,Lyon,Laboratory,Minor,90
DEV-2026-00248,Effectiveness Check,2026-02-16 14:52:06,complete,QA Investigator,Lyon,Laboratory,Minor,90
DEV-2026-00248,Closed,2026-02-16 17:49:58,complete,Site Quality Manager,Lyon,Laboratory,Minor,90
DEV-2026-00256,Deviation Opened,2026-02-19 09:17:45,complete,Production Supervisor,Milan,Laboratory,Critical,30
DEV-2026-00256,Initial Assessment,2026-02-19 18:32:49,start,QA Investigator,Milan,Laboratory,Critical,30
DEV-2026-00256,Initial Assessment,2026-02-20 01:25:26,complete,QA Investigator,Milan,Laboratory,Critical,30
DEV-2026-00256,Investigation Assigned,2026-02-20 10:37:59,start,Site Quality Manager,Milan,Laboratory,Critical,30
DEV-2026-00256,Investigation Assigned,2026-02-20 12:39:26,complete,Site Quality Manager,Milan,Laboratory,Critical,30
DEV-2026-00256,Root Cause Analysis,2026-02-20 17:01:20,start,QA Investigator,Milan,Laboratory,Critical,30
DEV-2026-00256,Root Cause Analysis,2026-02-24 07:07:53,complete,QA Investigator,Milan,Laboratory,Critical,30
DEV-2026-00256,CAPA Proposed,2026-02-24 20:20:59,start,CAPA Owner,Milan,Laboratory,Critical,30
DEV-2026-00256,CAPA Proposed,2026-02-26 03:50:21,complete,CAPA Owner,Milan,Laboratory,Critical,30
DEV-2026-00256,Quality Council Review,2026-02-26 14:26:03,start,Quality Council,Milan,Laboratory,Critical,30
DEV-2026-00256,Quality Council Review,2026-02-27 02:27:48,complete,Quality Council,Milan,Laboratory,Critical,30
DEV-2026-00256,CAPA Approved,2026-02-27 07:53:06,start,Quality Council,Milan,Laboratory,Critical,30
DEV-2026-00256,CAPA Approved,2026-03-02 08:08:38,complete,Quality Council,Milan,Laboratory,Critical,30
DEV-2026-00256,CAPA Implemented,2026-03-02 15:48:59,start,CAPA Owner,Milan,Laboratory,Critical,30
DEV-2026-00256,CAPA Implemented,2026-03-07 11:43:21,complete,CAPA Owner,Milan,Laboratory,Critical,30
DEV-2026-00256,Effectiveness Check,2026-03-07 17:51:30,start,QA Investigator,Milan,Laboratory,Critical,30
DEV-2026-00256,Effectiveness Check,2026-03-13 06:21:13,complete,QA Investigator,Milan,Laboratory,Critical,30
DEV-2026-00256,Closed,2026-03-13 11:31:23,complete,Site Quality Manager,Milan,Laboratory,Critical,30
DEV-2026-00257,Deviation Opened,2026-02-28 21:31:17,complete,Production Supervisor,Milan,Production,Critical,30
DEV-2026-00257,Initial Assessment,2026-02-28 22:43:43,start,QA Investigator,Milan,Production,Critical,30
DEV-2026-00257,Initial Assessment,2026-03-01 03:09:36,complete,QA Investigator,Milan,Production,Critical,30
DEV-2026-00257,Investigation Assigned,2026-03-01 20:33:12,start,Site Quality Manager,Milan,Production,Critical,30
DEV-2026-00257,Investigation Assigned,2026-03-02 00:45:28,complete,Site Quality Manager,Milan,Production,Critical,30
DEV-2026-00257,Root Cause Analysis,2026-03-02 18:35:49,start,QA Investigator,Milan,Production,Critical,30
DEV-2026-00257,Root Cause Analysis,2026-03-04 19:13:18,complete,QA Investigator,Milan,Production,Critical,30
DEV-2026-00257,CAPA Proposed,2026-03-05 12:04:41,start,CAPA Owner,Milan,Production,Critical,30
DEV-2026-00257,CAPA Proposed,2026-03-06 22:42:15,complete,CAPA Owner,Milan,Production,Critical,30
DEV-2026-00257,Quality Council Review,2026-03-07 06:20:19,start,Quality Council,Milan,Production,Critical,30
DEV-2026-00257,Quality Council Review,2026-03-08 04:11:37,complete,Quality Council,Milan,Production,Critical,30
DEV-2026-00257,CAPA Approved,2026-03-08 11:16:38,start,Quality Council,Milan,Production,Critical,30
DEV-2026-00257,CAPA Approved,2026-03-11 04:01:14,complete,Quality Council,Milan,Production,Critical,30
DEV-2026-00257,CAPA Implemented,2026-03-11 19:51:33,start,CAPA Owner,Milan,Production,Critical,30
DEV-2026-00257,CAPA Implemented,2026-03-21 20:11:36,complete,CAPA Owner,Milan,Production,Critical,30
DEV-2026-00257,Effectiveness Check,2026-03-23 03:01:05,start,QA Investigator,Milan,Production,Critical,30
DEV-2026-00257,Effectiveness Check,2026-04-05 16:32:24,complete,QA Investigator,Milan,Production,Critical,30
DEV-2026-00257,Closed,2026-04-05 21:49:59,complete,Site Quality Manager,Milan,Production,Critical,30
DEV-2026-00261,Deviation Opened,2026-01-05 19:24:10,complete,Production Supervisor,Frankfurt,Packaging,Minor,90
DEV-2026-00261,Initial Assessment,2026-01-05 20:29:53,start,QA Investigator,Frankfurt,Packaging,Minor,90
DEV-2026-00261,Initial Assessment,2026-01-05 22:58:38,complete,QA Investigator,Frankfurt,Packaging,Minor,90
DEV-2026-00261,Investigation Assigned,2026-01-06 17:02:49,start,Site Quality Manager,Frankfurt,Packaging,Minor,90
DEV-2026-00261,Investigation Assigned,2026-01-06 18:12:34,complete,Site Quality Manager,Frankfurt,Packaging,Minor,90
DEV-2026-00261,Root Cause Analysis,2026-01-07 02:46:25,start,QA Investigator,Frankfurt,Packaging,Minor,90
DEV-2026-00261,Root Cause Analysis,2026-01-10 19:46:46,complete,QA Investigator,Frankfurt,Packaging,Minor,90
DEV-2026-00261,CAPA Proposed,2026-01-11 01:10:16,start,CAPA Owner,Frankfurt,Packaging,Minor,90
DEV-2026-00261,CAPA Proposed,2026-01-12 18:36:53,complete,CAPA Owner,Frankfurt,Packaging,Minor,90
DEV-2026-00261,CAPA Approved,2026-01-13 06:16:36,start,Site Quality Manager,Frankfurt,Packaging,Minor,90
DEV-2026-00261,CAPA Approved,2026-01-14 08:56:02,complete,Site Quality Manager,Frankfurt,Packaging,Minor,90
DEV-2026-00261,Root Cause Analysis,2026-01-29 12:20:45,start,QA Investigator,Frankfurt,Packaging,Minor,90
DEV-2026-00261,Root Cause Analysis,2026-01-30 22:08:08,complete,QA Investigator,Frankfurt,Packaging,Minor,90
DEV-2026-00261,CAPA Proposed,2026-01-31 08:41:18,start,CAPA Owner,Frankfurt,Packaging,Minor,90
DEV-2026-00261,CAPA Proposed,2026-02-01 15:54:04,complete,CAPA Owner,Frankfurt,Packaging,Minor,90
DEV-2026-00261,CAPA Approved,2026-02-02 08:57:17,start,Site Quality Manager,Frankfurt,Packaging,Minor,90
DEV-2026-00261,CAPA Approved,2026-02-04 01:16:11,complete,Site Quality Manager,Frankfurt,Packaging,Minor,90
DEV-2026-00261,Root Cause Analysis,2026-02-14 00:54:07,start,QA Investigator,Frankfurt,Packaging,Minor,90
DEV-2026-00261,Root Cause Analysis,2026-02-15 22:27:18,complete,QA Investigator,Frankfurt,Packaging,Minor,90
DEV-2026-00261,CAPA Proposed,2026-02-16 03:41:42,start,CAPA Owner,Frankfurt,Packaging,Minor,90
DEV-2026-00261,CAPA Proposed,2026-02-19 11:20:12,complete,CAPA Owner,Frankfurt,Packaging,Minor,90
DEV-2026-00261,CAPA Approved,2026-02-20 06:51:59,start,Site Quality Manager,Frankfurt,Packaging,Minor,90
DEV-2026-00261,CAPA Approved,2026-02-20 23:45:47,complete,Site Quality Manager,Frankfurt,Packaging,Minor,90
DEV-2026-00261,Root Cause Analysis,2026-03-08 23:37:08,start,QA Investigator,Frankfurt,Packaging,Minor,90
DEV-2026-00261,Root Cause Analysis,2026-03-10 09:00:56,complete,QA Investigator,Frankfurt,Packaging,Minor,90
DEV-2026-00261,CAPA Proposed,2026-03-10 12:04:24,start,CAPA Owner,Frankfurt,Packaging,Minor,90
DEV-2026-00261,CAPA Proposed,2026-03-12 16:26:06,complete,CAPA Owner,Frankfurt,Packaging,Minor,90
DEV-2026-00261,CAPA Approved,2026-03-12 18:55:09,start,Site Quality Manager,Frankfurt,Packaging,Minor,90
DEV-2026-00261,CAPA Approved,2026-03-13 18:54:47,complete,Site Quality Manager,Frankfurt,Packaging,Minor,90
DEV-2026-00261,Root Cause Analysis,2026-04-02 20:48:18,start,QA Investigator,Frankfurt,Packaging,Minor,90
DEV-2026-00261,Root Cause Analysis,2026-04-06 01:53:20,complete,QA Investigator,Frankfurt,Packaging,Minor,90
DEV-2026-00261,CAPA Proposed,2026-04-06 15:10:04,start,CAPA Owner,Frankfurt,Packaging,Minor,90
DEV-2026-00261,CAPA Proposed,2026-04-08 13:57:40,complete,CAPA Owner,Frankfurt,Packaging,Minor,90
DEV-2026-00261,CAPA Approved,2026-04-08 19:23:15,start,Site Quality Manager,Frankfurt,Packaging,Minor,90
DEV-2026-00261,CAPA Approved,2026-04-10 01:57:31,complete,Site Quality Manager,Frankfurt,Packaging,Minor,90
DEV-2026-00261,CAPA Implemented,2026-04-11 17:12:38,start,CAPA Owner,Frankfurt,Packaging,Minor,90
DEV-2026-00261,CAPA Implemented,2026-04-21 01:36:43,complete,CAPA Owner,Frankfurt,Packaging,Minor,90
DEV-2026-00261,Effectiveness Check,2026-04-21 12:42:14,start,QA Investigator,Frankfurt,Packaging,Minor,90
DEV-2026-00261,Effectiveness Check,2026-04-28 13:58:51,complete,QA Investigator,Frankfurt,Packaging,Minor,90
DEV-2026-00261,Closed,2026-04-28 16:42:41,complete,Site Quality Manager,Frankfurt,Packaging,Minor,90
DEV-2026-00263,Deviation Opened,2026-01-08 19:33:01,complete,Production Supervisor,Milan,Packaging,Minor,90
DEV-2026-00263,Initial Assessment,2026-01-09 09:36:26,start,QA Investigator,Milan,Packaging,Minor,90
DEV-2026-00263,Initial Assessment,2026-01-09 14:28:28,complete,QA Investigator,Milan,Packaging,Minor,90
DEV-2026-00263,Investigation Assigned,2026-01-10 01:26:38,start,Site Quality Manager,Milan,Packaging,Minor,90
DEV-2026-00263,Investigation Assigned,2026-01-10 03:19:57,complete,Site Quality Manager,Milan,Packaging,Minor,90
DEV-2026-00263,Root Cause Analysis,2026-01-10 16:54:34,start,QA Investigator,Milan,Packaging,Minor,90
DEV-2026-00263,Root Cause Analysis,2026-01-14 03:30:07,complete,QA Investigator,Milan,Packaging,Minor,90
DEV-2026-00263,CAPA Proposed,2026-01-14 09:18:26,start,CAPA Owner,Milan,Packaging,Minor,90
DEV-2026-00263,CAPA Proposed,2026-01-15 13:13:06,complete,CAPA Owner,Milan,Packaging,Minor,90
DEV-2026-00263,CAPA Approved,2026-01-15 23:01:21,start,Site Quality Manager,Milan,Packaging,Minor,90
DEV-2026-00263,CAPA Approved,2026-01-17 00:06:18,complete,Site Quality Manager,Milan,Packaging,Minor,90
DEV-2026-00263,CAPA Implemented,2026-01-17 06:23:08,start,CAPA Owner,Milan,Packaging,Minor,90
DEV-2026-00263,CAPA Implemented,2026-01-23 09:03:42,complete,CAPA Owner,Milan,Packaging,Minor,90
DEV-2026-00263,Effectiveness Check,2026-01-23 22:15:12,start,QA Investigator,Milan,Packaging,Minor,90
DEV-2026-00263,Effectiveness Check,2026-02-03 01:14:30,complete,QA Investigator,Milan,Packaging,Minor,90
DEV-2026-00263,Closed,2026-02-03 05:17:17,complete,Site Quality Manager,Milan,Packaging,Minor,90
DEV-2026-00265,Deviation Opened,2026-03-11 00:19:28,complete,Production Supervisor,Dublin,Distribution,Minor,90
DEV-2026-00265,Initial Assessment,2026-03-11 02:33:32,start,QA Investigator,Dublin,Distribution,Minor,90
DEV-2026-00265,Initial Assessment,2026-03-11 13:23:33,complete,QA Investigator,Dublin,Distribution,Minor,90
DEV-2026-00265,Investigation Assigned,2026-03-12 00:52:24,start,Site Quality Manager,Dublin,Distribution,Minor,90
DEV-2026-00265,Investigation Assigned,2026-03-12 02:44:26,complete,Site Quality Manager,Dublin,Distribution,Minor,90
DEV-2026-00265,Root Cause Analysis,2026-03-12 10:37:02,start,QA Investigator,Dublin,Distribution,Minor,90
DEV-2026-00265,Root Cause Analysis,2026-03-17 23:59:50,complete,QA Investigator,Dublin,Distribution,Minor,90
DEV-2026-00265,CAPA Proposed,2026-03-18 23:10:23,start,CAPA Owner,Dublin,Distribution,Minor,90
DEV-2026-00265,CAPA Proposed,2026-03-21 06:12:04,complete,CAPA Owner,Dublin,Distribution,Minor,90
DEV-2026-00265,CAPA Approved,2026-03-21 09:25:05,start,Site Quality Manager,Dublin,Distribution,Minor,90
DEV-2026-00265,CAPA Approved,2026-03-22 00:26:04,complete,Site Quality Manager,Dublin,Distribution,Minor,90
DEV-2026-00265,CAPA Implemented,2026-03-22 12:21:11,start,CAPA Owner,Dublin,Distribution,Minor,90
DEV-2026-00265,CAPA Implemented,2026-03-24 14:10:33,complete,CAPA Owner,Dublin,Distribution,Minor,90
DEV-2026-00265,Effectiveness Check,2026-03-24 22:30:49,start,QA Investigator,Dublin,Distribution,Minor,90
DEV-2026-00265,Effectiveness Check,2026-04-13 06:41:47,complete,QA Investigator,Dublin,Distribution,Minor,90
DEV-2026-00265,Closed,2026-04-13 12:54:39,complete,Site Quality Manager,Dublin,Distribution,Minor,90
DEV-2026-00267,Deviation Opened,2026-02-24 18:50:37,complete,Production Supervisor,Frankfurt,Distribution,Minor,90
DEV-2026-00267,Initial Assessment,2026-02-24 23:27:29,start,QA Investigator,Frankfurt,Distribution,Minor,90
DEV-2026-00267,Initial Assessment,2026-02-25 03:59:23,complete,QA Investigator,Frankfurt,Distribution,Minor,90
DEV-2026-00267,Investigation Assigned,2026-02-25 08:42:40,start,Site Quality Manager,Frankfurt,Distribution,Minor,90
DEV-2026-00267,Investigation Assigned,2026-02-25 10:39:55,complete,Site Quality Manager,Frankfurt,Distribution,Minor,90
DEV-2026-00267,Root Cause Analysis,2026-02-26 11:29:56,start,QA Investigator,Frankfurt,Distribution,Minor,90
DEV-2026-00267,Root Cause Analysis,2026-03-06 07:41:49,complete,QA Investigator,Frankfurt,Distribution,Minor,90
DEV-2026-00267,CAPA Proposed,2026-03-06 13:19:42,start,CAPA Owner,Frankfurt,Distribution,Minor,90
DEV-2026-00267,CAPA Proposed,2026-03-07 07:52:50,complete,CAPA Owner,Frankfurt,Distribution,Minor,90
DEV-2026-00267,CAPA Approved,2026-03-07 18:25:21,start,Site Quality Manager,Frankfurt,Distribution,Minor,90
DEV-2026-00267,CAPA Approved,2026-03-08 03:50:21,complete,Site Quality Manager,Frankfurt,Distribution,Minor,90
DEV-2026-00267,CAPA Implemented,2026-03-08 16:09:19,start,CAPA Owner,Frankfurt,Distribution,Minor,90
DEV-2026-00267,CAPA Implemented,2026-03-26 04:13:32,complete,CAPA Owner,Frankfurt,Distribution,Minor,90
DEV-2026-00267,Effectiveness Check,2026-03-27 07:58:57,start,QA Investigator,Frankfurt,Distribution,Minor,90
